,tweet,date
1706,What if I said I don't fux with whispers,2013-05-17 21:50:42
1707,and so what if you end up getting the short end of the stick? can't let that fear stop you from doing what you want,2013-05-17 06:09:15
1708,Naive niggaa what,2013-05-17 04:48:54
1709,i dont like to be demanding but if that's what it takes,2013-05-17 03:26:19
1710,"fock it, devendra was amazing",2013-05-15 08:39:44
1711,I need a miracle rn: a down ass bitxg to cop my devendra tix!!,2013-05-15 00:14:48
1712,"selling devendra ban hart tickets :(
for tonight $30",2013-05-14 20:54:31
1713,@caraparc @isabeldim Yeah! I'm diggin the line up,2013-05-14 05:00:47
1714,And days go by like nuttin,2013-05-10 19:29:46
1715,fuck what they say and trust in yourself,2013-05-10 08:29:43
1716,@Lumingy9 dont you fuckin dare,2013-05-09 00:56:38
1717,@wsupcourt lmfao messed up,2013-05-08 22:42:42
1718,kate nash fans hmu,2013-05-08 19:34:31
1719,Lmfao why do I even bother,2013-05-07 20:39:19
1720,@chandraa_eve hi chandramama i can't wait for ur return,2013-05-05 22:24:39
1721,Same weather every Sunday,2013-05-05 21:49:27
1722,Lmfao,2013-05-05 09:48:30
1723,@caraparc @karenchipotle LAHVE Y'ALL 😀,2013-05-05 07:12:25
1724,I do me and you do you 🙊,2013-04-29 19:35:25
1725,Blink blink blink,2013-04-28 06:18:38
1726,Who's down to play volleyball tomorrow?,2013-04-28 06:12:47
1727,yee i be thanking the union its friday,2013-04-27 02:34:17
1728,hope you know im over it but i dont wanna say it aloud cause im over it,2013-04-26 19:30:46
1729,Reflections of a fool,2013-04-25 18:53:46
1730,Mf doom- betrayal,2013-04-25 04:55:26
1731,It's a cycle,2013-04-24 03:25:39
1732,RT @DavidRoads: Great minds discuss ideas; average minds discuss events; small minds discuss people. -Eleanor Roosevelt,2013-04-23 12:18:41
1733,Fuckin scared n I wanna be home with my mom 😥,2013-04-23 10:38:46
1734,Holy fuck when an attempt to lucid dreaming goes wrong.. I'm sweating,2013-04-23 10:33:26
1735,Oblivious not dumb x Spacey not gone,2013-04-23 06:59:15
1736,My eyes are closed half the time,2013-04-23 05:07:26
1737,How annoying!,2013-04-22 19:56:15
1738,If I lose the voice in my head,2013-04-22 10:53:26
1739,k a r m a ✨,2013-04-20 06:10:12
1740,It's a beautiful day bitches,2013-04-19 21:33:35
1741,A lotta shit to clean,2013-04-17 22:15:39
1742,I wish I could restart this weekend! 😳😄,2013-04-15 19:36:16
1743,"RT @TheGodLight: You made your choices to get where you are now in life, stop blaming others for your misfortune &amp; choose wisely nex ...",2013-04-10 09:06:35
1744,did i rlly just drink a 540 caloried milkshake... smh,2013-04-09 22:16:40
1745,Outside lands last year was gold. pure gold.,2013-04-08 09:00:24
1746,why you gotta be snobby for,2013-04-08 08:30:28
1747,@arig93 only eat gourmet lunchables,2013-04-08 06:57:58
1748,God damn I feel like Steven right now,2013-04-08 01:01:23
1749,i wanna learn how to freerun!,2013-04-07 22:55:29
1750,@chandraa_eve haha I took out the ring for too long and the hole closed up,2013-04-07 21:00:24
1751,Pussies I swear,2013-04-07 20:59:22
1752,@keeevaboo in?💀,2013-04-07 10:34:09
1753,Slight foreheadache,2013-04-07 10:21:11
1754,still learning to be patient,2013-04-07 08:27:06
1755,sometimes ya just dont click. its okay. move on.,2013-04-07 08:24:18
1756,Kinda wanna repierce ma nose,2013-04-07 07:02:55
1757,Digestion would be really nice right now 😣,2013-04-06 12:31:09
1758,"RT @idillionaire: Don't promise when you're happy, Don't reply when you're angry, and don't decide when you're sad.",2013-04-06 10:14:21
1759,Feeling super grateful for real friends rn,2013-04-06 09:11:29
1760,I been waking up at this exact time for the last 3 days just to pee #newhabit #imamorningpersonnow #yay,2013-04-05 13:17:14
1761,http://t.co/MgdhJftVss,2013-04-05 11:29:56
1762,@ccecyy Same here ^-^,2013-04-05 07:38:33
1763,@ccecyy Haha tomorrow's soreness will be delicious! How often are you planning to go?,2013-04-05 07:28:05
1764,@ccecyy that was so intense I couldn't even last the whole thing LOL 😳,2013-04-05 06:05:12
1765,"RT @poopiest: ""First I park my car""
""Yes good continue""
""Then I fu-
""NO ugh this is the sixth time you've flunked your driving test lil b""",2013-04-05 03:18:42
1766,"@gelomunster cause it is! ""Tweet like no ones reading"" jk",2013-04-04 21:18:22
1767,Need that year long break from humanity,2013-04-04 08:25:55
1768,@lovee_beckyboo wish we could go togetha :&lt;,2013-04-03 04:37:31
1769,@lovee_beckyboo the first one! :o,2013-04-03 04:08:10
1770,but WOOT OFFICIALLY GOING TO COACHELLA,2013-04-02 22:52:26
1771,mixed emotions,2013-04-02 22:51:57
1772,goodbye spotify,2013-04-02 05:42:44
1773,can someone employ me please?,2013-04-02 03:57:19
1774,the stress is real rn,2013-04-01 23:01:44
1775,"“@HuffingtonPost: Trader Joe's facing lawsuit over ""evaporated cane juice"" http://t.co/2bxYbi756z” And I trusted u traitor joe",2013-04-01 12:15:34
1776,RT @idillionaire: Keep your head high and your standards higher.,2013-04-01 11:27:48
1777,The sun so powerful.. Skin burnt and drained..,2013-03-31 20:34:02
1778,DailyHoroscope on point ✨👍,2013-03-30 09:47:37
1779,DNOYEED,2013-03-30 05:03:11
1780,😣LOL,2013-03-30 04:58:05
1781,10 push-ups if you feel stuck,2013-03-29 19:50:58
1782,I wish I had a puppy to pet rn,2013-03-29 19:38:05
1783,purple purple purple,2013-03-28 12:53:16
1784,Time to rewire,2013-03-23 09:31:24
1785,o_____o,2013-03-23 06:19:58
1786,@dwightyz nope but it was def entertaining!,2013-03-23 01:08:08
1787,Just watched spring breakers LOL,2013-03-22 21:42:34
1788,RT @idillionaire: Holding onto anger is like drinking poison and expecting the other person to die.,2013-03-21 23:58:30
1789,because drama?,2013-03-21 12:13:54
1790,Is this happiness or delirium? It's #springbreak #fuckyes #holycow #thereisagod,2013-03-20 18:35:04
1791,Finally free 😊😂😭😂😁😴,2013-03-20 18:30:51
1792,I am really bad at multitasking. I must not belong in my generation.,2013-03-20 14:02:49
1793,Slowly shutting down... Gnight,2013-03-19 21:53:15
1794,Aw man WORSE* the grammar too,2013-03-19 07:00:48
1795,"The olda I get, the worst ma bladder",2013-03-19 06:55:21
1796,Ummmm okkkkkk,2013-03-19 03:33:30
1797,Three more days.... Just three more days,2013-03-18 15:48:13
1798,@TimJongilla right beside ya buddy 😔,2013-03-18 10:49:55
1799,I'd rather u blow up in my face than talk shit behind ma back bro,2013-03-18 08:45:16
1800,I'm gonna kill someone right now,2013-03-15 23:24:14
1801,FUCK,2013-03-15 23:13:04
1802,how to be positive if i just woke up n shits due in less than 2 hours,2013-03-15 21:23:39
1803,You're so weird I like you,2013-03-15 12:18:02
1804,the world needs saving and we're stuck here studying for finals wtf,2013-03-15 08:56:29
1805,Mopey dopey fuck finals and da popey 😷😴,2013-03-15 01:29:34
1806,@higashidakelly lmao goin psycho by the minute 😂😂😂😂,2013-03-14 04:37:26
1807,Fuck my indecisive assssss 💥,2013-03-14 01:37:13
1808,O da hunger,2013-03-13 10:30:02
1809,@adautojason @karenchipotle KAREN IS THE HARDEST TO CONVINCE. BITCH NEEDS TO SAY YES TO PAID DUES ALREADY!,2013-03-12 09:50:22
1810,Sunday nights like to color me blue,2013-03-11 07:22:45
1811,How are you so happy,2013-03-11 04:42:38
1812,someone needs to wake up and go boarding with me,2013-03-10 15:18:49
1813,What the fuck,2013-03-09 03:02:32
1814,“@earlxsweat: JUST FINISHED SECRET SHOW AT LOW END THEORY WITH THE BOYS @flyinglotus @MacMiller AND SHIT YAAAAAHHHHHH NIGGA” I can cry rn 😣,2013-03-07 10:09:21
1815,“@LOWENDTHEORY: Flying Lotus x Earl Sweatshirt x Mac Miller x Right Now!” You fuckin kiddin me?!??!,2013-03-07 08:24:48
1816,http://t.co/5gSZMcIexY,2013-03-06 09:58:54
1817,At least chocolate can guarantee a minimal 5 min happiness 👋,2013-03-06 07:59:40
1818,Cucumber flavored Gatorade confuses me,2013-03-06 07:54:41
1819,had a dream i missed my ride to go snowboarding... now i really wanta.. fanta..,2013-03-06 00:21:20
1820,Finally 😭😭😭,2013-03-04 17:47:25
1821,Damn where did the day go..,2013-03-04 02:40:29
1822,about to go ham... in the library,2013-03-04 01:42:55
1823,@TimJongilla Happy birthday Tim!,2013-03-04 01:37:26
1824,Shoes on bed? gross,2013-03-03 00:00:31
1825,I like watching high ppl order food,2013-03-02 22:14:54
1826,"I kinda cringe every time I hear someone start off their sentence with ""honestly""",2013-03-02 21:24:08
1827,Wow ive been waiting so long for this but the little piece of shit doesn't even work http://t.co/LFZhJWx5fY,2013-03-02 02:07:00
1828,@brepakk Duude that was fuckery that's what it was,2013-03-02 01:45:04
1829,Midterms are over but I deserve to get shanked FML,2013-03-02 01:25:02
1830,sad to say too much best coast aint good for the soul #butistilllovethem,2013-03-01 08:16:36
1831,@karenchipotle niggas betta visit me after!,2013-03-01 07:27:11
1832,Ugh I hate today.. I hate school.. 😠,2013-03-01 04:02:38
1833,i think i'm just gna delete awkward from my life and replace it with ridiculous,2013-02-28 19:31:17
1834,forgot how coo scrobbler is,2013-02-28 14:03:56
1835,@karenchipotle yes mama chi :&gt;,2013-02-28 09:23:59
1836,since when did ko ko become pacific air.. i am so out of date,2013-02-28 09:07:16
1837,"am i delusional or....
http://t.co/vGz1bA5Yya",2013-02-28 08:26:17
1838,@WillRealms we're missing out on mono/poly right now..,2013-02-28 07:45:42
1839,@addamrod what does that even mean,2013-02-28 06:40:42
1840,best time to clean is before a midterm kekeke,2013-02-28 06:25:22
1841,if we were destined to fail,2013-02-26 06:30:12
1842,"""Dreams are, by definition, cursed with short life spans."" - Candice Bergen",2013-02-24 06:34:34
1843,Idk what I want,2013-02-24 03:41:19
1844,my first girl crush goes out to brandi bondoc &lt;3_&lt;3,2013-02-22 02:18:27
1845,but u know what? i'm going to eat icecream right now cus i dont hate me,2013-02-21 09:19:02
1846,ok back to hating people... what a vicious cycle,2013-02-21 09:18:09
1847,"""Those who mind don't matter, and those who matter don't mind""",2013-02-20 11:28:37
1848,Reborn as a bitter melon,2013-02-19 21:27:35
1849,Rewind rewind,2013-02-19 05:00:32
1850,I wanna fuckin flip a table every time people have loud ass conversations in the study lounge #gtfo #gotothegalley,2013-02-18 22:38:20
1851,"Ppl always say ""cute but crazy"" but ugly bitches are psycho too",2013-02-18 21:17:59
1852,Lmao,2013-02-18 10:02:31
1853,Why can't u just answer the dam question,2013-02-18 07:58:15
1854,@chandraa_eve Teleportin as I type✨,2013-02-16 05:07:58
1855,Why ask why if you can ask why not?,2013-02-15 13:05:18
1856,I am craving hummus right now,2013-02-15 12:30:45
1857,KABOOM 💥,2013-02-15 05:21:09
1858,Never been more motivated to find a job.. I NEED A CAR,2013-02-15 05:12:02
1859,I swear the little things make me pyscho jk,2013-02-15 05:07:11
1860,ok annoyed,2013-02-15 02:45:56
1861,When the chai powder gathers at the bottom 😟💀,2013-02-15 01:26:34
1862,@AndyChiouBacca Yeah haha she fiionnee,2013-02-14 01:29:39
1863,@AndyChiouBacca lol I am guessing you have Hannah,2013-02-14 01:22:30
1864,fuck 22 min,2013-02-13 07:38:24
1865,I need a gooood detox,2013-02-13 05:14:51
1866,@wsupcourt How right you are 👍 #perfecttiming,2013-02-13 01:25:12
1867,Breathe in.. Breathe out..,2013-02-12 21:37:47
1868,RT @Bad_Acid_: a library stocked with books containing the exact words of everything you've ever said or will say,2013-02-12 20:44:33
1869,@IzzyThugMama but waiiitttt lets make time to skate togethaa,2013-02-12 09:33:59
1870,Still waiting but you don't currrr,2013-02-12 03:38:39
1871,13% and i got a whole day left 👎,2013-02-10 18:38:58
1872,Which is in n out,2013-02-08 20:10:13
1873,I'm like straight up but not forward.. Or vice versa.. Wtv cus I still don't get what I want in the end,2013-02-08 20:09:57
1874,@janellebunny whyyy,2013-02-08 02:01:11
1875,OMG BEST COAST AND THE M MACHINE ARE GNA PLAY AT HEAT,2013-02-07 03:12:56
1876,jk i need to stop saying jk,2013-02-07 01:24:58
1877,jk but its been two weeks,2013-02-07 01:24:52
1878,jk i just need weed,2013-02-07 01:24:29
1879,jk gotta stop bein a sour puss,2013-02-07 01:21:03
1880,lol whyd i let us switch roles,2013-02-07 01:17:21
1881,Arg I needa fix my sleep schedule,2013-02-06 22:39:29
1882,I just wanna rip my teeth out,2013-02-05 09:53:16
1883,no point in ownin an iphone if i dont have fast enough web to use spotify or enough memory to use itunes #sorry1stworldproblem,2013-02-05 07:54:03
1884,theres a little ball of shit on the restroom floor.. right in front of the toilet.. someone missed...,2013-02-05 04:07:02
1885,fuck democracy,2013-02-04 09:21:47
1886,"I dont want da D, I want da P #peace",2013-02-04 01:11:01
1887,Hoorah for wifi! How I missed ya so,2013-02-02 09:29:14
1888,Sigh that test made me hate myself,2013-02-02 00:19:04
1889,Fuck how do u measure consciousness?,2013-02-01 10:51:52
1890,random surge of excitement thinkin bout paid dues!,2013-02-01 09:02:59
1891,i get so scared when i hear arianna whisper in her sleep #butidoittoo,2013-01-31 13:36:42
1892,Schindler's List 😢,2013-01-31 01:41:34
1893,just waiting for this week to end :&lt;,2013-01-30 22:35:11
1894,only @teenanime understands!!... loljk,2013-01-30 21:34:33
1895,honestly wish i took more pictures,2013-01-30 08:09:57
1896,ewww i feel like an old man with this dry ass cough,2013-01-30 04:07:21
1897,maybe only bad karma exists,2013-01-30 03:24:31
1898,too much dairy today :&lt;,2013-01-30 00:19:32
1899,@keeevaboo my heart hurts 😔,2013-01-29 10:35:57
1900,Grapes man I just want some grapes,2013-01-29 08:54:57
1901,people who only hit you up for STUFF,2013-01-29 08:53:09
1902,so all my chakras are blocked except for the crown one. explains a lot.,2013-01-29 08:05:54
1903,so sick of being sick FUCK,2013-01-28 22:21:41
1904,“@fucktyler: do you ever just yell IT FEEEEELLLSS LIKE WE'RE ONLLYYY GOININNNGGG BACKWARDS!!!!!”,2013-01-26 23:54:29
1905,Sigh,2013-01-26 07:11:32
1906,it doesnt even feel like a friday!,2013-01-25 23:35:34
1907,Lol woops,2013-01-25 09:10:13
1908,Fever on the night before a test.. I piss myself off 😡,2013-01-25 09:07:20
1909,@janellebunny I hope so too! We gotta virtually camp out for these tix!,2013-01-25 05:25:43
1910,@janellebunny PRETTY DOWN!,2013-01-25 05:14:29
1911,@karenchipotle http://t.co/zrpoHinq,2013-01-24 02:05:46
1912,its gonna rain this week? ya gotta be kidding me,2013-01-23 21:05:40
1913,"""I'm not trying to convert you. I'm trying to have a conversation.""",2013-01-23 20:02:07
1914,“@AntiJokeJamal: You know what really hurts my feelings? Nerve damage.”,2013-01-23 18:19:54
1915,running outta bones to crack #addicted,2013-01-23 08:10:27
1916,ouchies my big toe has been stuck in this half cracked state all night,2013-01-23 08:09:53
1917,trying to clean dog shit off my grip tape.. *puke,2013-01-22 17:57:38
1918,Plz let it just be all in my head,2013-01-21 03:09:18
1919,RT @Bad_Acid_: keep drifting into the enchanting darkness of oblivion,2013-01-19 22:00:44
1920,"Damn sun, whered ya find this",2013-01-18 11:04:11
1921,this excites me too much http://t.co/dzv6UzPN,2013-01-18 09:41:19
1922,@keeevaboo I tell myself dat every night...,2013-01-18 09:27:50
1923,@chandraa_eve DO YOUR ESSSAY,2013-01-18 08:45:37
1924,oh lawddd,2013-01-17 09:37:09
1925,you and me baby aint nothin but mammals,2013-01-16 21:06:24
1926,holy f the hyenas are coming,2013-01-16 02:36:47
1927,Thinking about how Mondays are the longest.. But it's barely the second week of school,2013-01-15 08:30:09
1928,@_zeroh MEEE!!!!!!🙋,2013-01-14 21:40:01
1929,Hate noticing things I don't want to notice,2013-01-14 02:34:35
1930,I wanna go everywhere but I'm only goin broke,2013-01-13 20:02:56
1931,lol i hate riverside,2013-01-12 08:53:15
1932,@karenchipotle oooohhh no wonda😗 let's eat!,2013-01-09 20:05:39
1933,@karenchipotle get cho ass up👆😁,2013-01-08 19:49:51
1934,RT @Bad_Acid_: my mind is a foggy opium den full of mysterious silhouettes of people I vaguely recognize,2013-01-07 20:27:40
1935,Can't help it,2013-01-06 03:57:01
1936,Volaris com,2013-01-06 03:22:12
1937,@caraparc dude too gay to handle... 😔,2013-01-05 03:16:04
1938,I get butt hurt too easily 😅💃,2013-01-05 02:09:26
1939,Fake summer day in winter break woot,2013-01-04 22:19:23
1940,I wish I had some tits of glory 😭,2013-01-04 04:02:16
1941,Fly punk ass fly..,2013-01-03 20:44:28
1942,Waking up feeling like I have nothing,2013-01-03 20:25:08
1943,Sometimes,2013-01-03 19:41:47
